ID_ACCI;FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VÍA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
3124;20211222;20200101;05:40;LIMA;PE-1S;24;DESPISTE;0;0
3125;20211222;20200101;16:30;CAJAMARCA;PE-3N;74;DESPISTE;0;0
3126;20211222;20200101;07:45;PASCO;PE-3N;103;DESPISTE;0;1
3127;20211222;20200101;18:30;CAJAMARCA;PE-08;111;DESPISTE;0;2
3128;20211222;20200101;18:40;LIMA;PE-1N;174;DESPISTE;0;5
3129;20211222;20200101;16:30;ICA;PE-1S;199;CHOQUE;0;1
3130;20211222;20200101;16:35;ICA;PE-1S;201;CHOQUE;1;1
3131;20211222;20200101;21:45;HUANUCO;PE-3N;226;ATROPELLO;0;1
3132;20211222;20200101;23:50;PIURA;PE-1N;232;CHOQUE;0;6
3133;20211222;20200101;02:30;AMAZONAS;PE-5N;263;DESPISTE;0;2
3134;20211222;20200101;23:40;AREQUIPA;PE-1S;521;CHOQUE;0;0
3135;20211222;20200101;17:45;LA LIBERTAD;PE-1N;732;DESPISTE;0;5
3136;20211222;20200101;10:30;LA LIBERTAD;PE-1N;734;DESPISTE;0;2
3137;20211222;20200101;20:50;MOQUEGUA;PE-1S;1166;CHOQUE;0;0
3138;20211222;20200101;16:50;TACNA;PE-1S;1245;DESPISTE;1;0
3139;20211222;20200101;18:15;PUNO;PE-1S;1351;CHOQUE;0;0
3140;20211222;20200102;12:50;AREQUIPA;PE-1SJ;6;DESPISTE;2;16
3141;20211222;20200102;05:45;TACNA;PE-1SD;8;DESPISTE;2;1
3142;20211222;20200102;16:30;AREQUIPA;PE-34J;14;CHOQUE;0;0
3143;20211222;20200102;16:30;AREQUIPA;PE-34E;18;CHOQUE;0;3
3144;20211222;20200102;11:00;AREQUIPA;PE-34A;34;ESPECIAL;0;0
3145;20211222;20200102;10:10;LIMA;PE-1N;39;ATROPELLO;1;0
3146;20211222;20200102;08:00;CAJAMARCA;PE-3N;43;CHOQUE;0;0
3147;20211222;20200102;00:40;LIMA;PE-22;81;CHOQUE;0;1
3148;20211222;20200102;08:25;LIMA;PE-1S;81;DESPISTE;0;0
3149;20211222;20200102;11:20;LIMA;PE-1S;91;DESPISTE;0;1
3150;20211222;20200102;16:00;AREQUIPA;PE-34A;131;CHOQUE;4;3
3151;20211222;20200102;13:00;JUNIN;PE-22;148;CHOQUE;0;3
3152;20211222;20200102;21:52;ANCASH;PE-16;162;CHOQUE;0;0
3153;20211222;20200102;17:45;LIMA;PE-1N;191;DESPISTE;0;0
3154;20211222;20200102;23:50;PUNO;PE-34H;226;DESPISTE;3;41
3155;20211222;20200102;00:40;ANCASH;PE-1N;276;CHOQUE;2;6
3156;20211222;20200102;15:45;AMAZONAS;PE-08B;294;DESPISTE;0;1
3157;20211222;20200102;06:00;APURIMAC;PE-3S;370;DESPISTE;0;2
3158;20211222;20200102;09:30;SAN MARTIN;PE-5N;579;DESPISTE;0;2
3159;20211222;20200102;16:45;MADRE DE DIOS;PE-30C;587;DESPISTE;0;4
3160;20211222;20200102;21:20;AREQUIPA;PE-1S;951;CHOQUE;0;0
3161;20211222;20200102;20:15;TACNA;PE-34B;1018;DESPISTE;0;6
3162;20211222;20200103;18:30;LIMA;LM-108;2;DESPISTE;0;2
3163;20211222;20200103;06:50;LIMA;PE-1S;71;CHOQUE;0;2
3164;20211222;20200103;02:25;LIMA;PE-1S;81;CHOQUE;0;4
3165;20211222;20200103;11:40;LIMA;PE-1S;81;CHOQUE;0;0
3166;20211222;20200103;19:00;LAMBAYEQUE;PE-1N;105;CHOQUE;0;3
3167;20211222;20200103;23:45;LIMA;PE-1N;123;CHOQUE;0;1
3168;20211222;20200103;11:29;JUNIN;PE-22;141;CHOQUE;0;0
3169;20211222;20200103;16:00;LIMA;PE-1N;158;CHOQUE;0;2
3170;20211222;20200103;07:30;ICA;PE-1S;192;DESPISTE;0;2
3171;20211222;20200103;01:00;AYACUCHO;PE-28A;233;DESPISTE;0;0
3172;20211222;20200103;06:50;PUNO;PE-34A;244;CHOQUE;0;1
3173;20211222;20200103;10:10;ANCASH;PE-3N;388;DESPISTE;0;1
3174;20211222;20200103;01:20;AREQUIPA;PE-1S;953;CHOQUE;0;2
3175;20211222;20200103;23:50;PIURA;PE-1N;1009;DESPISTE;1;0
3176;20211222;20200103;21:30;PUNO;PE-3S;1207;CHOQUE;0;4
3177;20211222;20200104;11:10;ANCASH;PE-16;2;DESPISTE;0;0
3178;20211222;20200104;12:30;AREQUIPA;PE-34;32;CHOQUE;0;0
3179;20211222;20200104;21:40;LIMA;PE-1S;34;DESPISTE;0;2
3180;20211222;20200104;21:00;TACNA;PE-1SD;34;CHOQUE;2;0
3181;20211222;20200104;23:50;JUNIN;PE-3S;37;DESPISTE;0;4
3182;20211222;20200104;17:30;UCAYALI;PE-5N;41;CHOQUE;0;2
3183;20211222;20200104;16:50;CAJAMARCA;PE-08B;45;CHOQUE;0;2
3184;20211222;20200104;01:50;JUNIN;PE-22;54;CHOQUE;0;0
3185;20211222;20200104;16:30;CAJAMARCA;PE-08A;62;DESPISTE;0;1
3186;20211222;20200104;11:25;LIMA;PE-1N;111;DESPISTE;0;0
3187;20211222;20200104;09:30;LIMA;PE-1N;117;DESPISTE;0;1
3188;20211222;20200104;12:45;LIMA;PE-1S;120;DESPISTE;0;2
3189;20211222;20200104;12:05;HUANUCO;PE-3N;207;CHOQUE;0;1
3190;20211222;20200104;16:00;LAMBAYEQUE;PE-1N;829;DESPISTE;0;2
3191;20211222;20200105;19:50;ICA;PE-28A;4;CHOQUE;0;6
3192;20211222;20200105;19:50;LIMA;PE-1S;21;CHOQUE;0;2
3193;20211222;20200105;13:30;LIMA;PE-20A;25;CHOQUE;0;2
3194;20211222;20200105;13:40;JUNIN;PE-5S;45;CHOQUE;0;0
3195;20211222;20200105;10:54;LIMA;PE-1S;54;DESPISTE;0;2
3196;20211222;20200105;14:30;LIMA;PE-1N;83;CHOQUE;0;5
3197;20211222;20200105;16:50;LAMBAYEQUE;PE-1N;91;CHOQUE;0;1
3198;20211222;20200105;04:55;LIMA;PE-22;96;CHOQUE;0;3
3199;20211222;20200105;14:10;LIMA;PE-1N;106;CHOQUE;0;2
3200;20211222;20200105;07:20;LIMA;PE-22;129;CHOQUE;0;0
3201;20211222;20200105;15:45;PASCO;PE-3N;137;CHOQUE;0;2
3202;20211222;20200105;23:30;AREQUIPA;PE-34A;158;DESPISTE;0;0
3203;20211222;20200105;13:40;ANCASH;PE-1N;309;CHOQUE;3;4
3204;20211222;20200105;18:30;MOQUEGUA;PE-1S;1136;DESPISTE;0;0
3205;20211222;20200105;17:00;PUNO;PE-3S;1258;DESPISTE;0;5
3206;20211222;20200105;10:20;AREQUIPA;PE-34E;1300;CHOQUE;0;0
3207;20211222;20200106;15:40;LIMA;PE-22;10;CHOQUE;0;0
3208;20211222;20200106;06:00;LA LIBERTAD;PE-5N;20;DESPISTE;0;7
3209;20211222;20200106;23:40;AYACUCHO;PE-28B;28;DESPISTE;0;0
3210;20211222;20200106;22:30;PUNO;PE-30A;75;CHOQUE;1;0
3211;20211222;20200106;16:00;ICA;PE-30A;118;DESPISTE;0;0
3212;20211222;20200106;13:45;HUANCAVELICA;PE-3S;135;ATROPELLO;1;0
3213;20211222;20200106;02:30;ICA;PE-1S;196;ATROPELLO;1;0
3214;20211222;20200106;11:20;ICA;PE-1S;273;ATROPELLO;1;0
3215;20211222;20200106;00:20;AREQUIPA;PE-1S;571;CHOQUE;16;46
3216;20211222;20200106;12:30;AREQUIPA;PE-1S;902;DESPISTE;0;1
3217;20211222;20200106;14:20;AREQUIPA;PE-1S;988;CHOQUE;2;5
3218;20211222;20200107;15:00;LIMA;PE-1S;29;CHOQUE;0;1
3219;20211222;20200107;11:30;HUANUCO;PE-18A;111;DESPISTE;0;0
3220;20211222;20200107;04:30;HUANCAVELICA;PE-28A;124;ESPECIAL;0;2
3221;20211222;20200107;16:30;AREQUIPA;PE-34A;151;DESPISTE;0;1
3222;20211222;20200107;05:00;CUSCO;PE-3S;155;CHOQUE;1;0
3223;20211222;20200107;06:15;ANCASH;PE-1N;246;DESPISTE;0;3
3224;20211222;20200107;19:30;APURIMAC;PE-30A;283;DESPISTE;0;6
3225;20211222;20200107;17:15;ANCASH;PE-1N;287;DESPISTE;0;1
3226;20211222;20200107;03:15;ICA;PE-1S;315;DESPISTE;0;1
3227;20211222;20200107;08:10;ANCASH;PE-3N;629;CHOQUE;0;2
3228;20211222;20200107;13:00;CUSCO;PE-3S;870;CHOQUE;0;1
3229;20211222;20200107;16:30;AREQUIPA;PE-1S;872;DESPISTE;0;0
3230;20211222;20200107;06:00;CUSCO;PE-3S;1063;CHOQUE;0;0
3231;20211222;20200108;11:35;JUNIN;PE-22;15;DESPISTE;0;1
3232;20211222;20200108;16:30;AREQUIPA;PE-34E;23;DESPISTE;2;4
3233;20211222;20200108;07:35;JUNIN;PE-22;37;DESPISTE;0;1
3234;20211222;20200108;21:00;LIMA;PE-1N;48;CHOQUE;0;0
3235;20211222;20200108;15:20;CAJAMARCA;PE-3N;50;DESPISTE;0;0
3236;20211222;20200108;03:30;PIURA;PE-1N;61;CHOQUE;0;0
3237;20211222;20200108;21:00;HUANCAVELICA;PE-28A;80;CHOQUE;1;0
3238;20211222;20200108;14:40;AREQUIPA;PE-34A;141;DESPISTE;0;2
3239;20211222;20200108;10:00;PUNO;PE-34A;205;DESPISTE;0;2
3240;20211222;20200108;11:30;HUANUCO;PE-3N;272;DESPISTE;0;2
3241;20211222;20200108;04:20;ICA;PE-1S;331;CHOQUE;2;5
3242;20211222;20200108;05:30;ANCASH;PE-1N;416;ATROPELLO;1;0
3243;20211222;20200109;12:20;ANCASH;PE-12B;8;DESPISTE;0;25
3244;20211222;20200109;05:30;LA LIBERTAD;PE-1NF;9;DESPISTE;0;0
3245;20211222;20200109;15:25;CAJAMARCA;PE-06B;11;CHOQUE;0;3
3246;20211222;20200109;18:20;AREQUIPA;PE-34A;88;CHOQUE;0;1
3247;20211222;20200109;21:30;LAMBAYEQUE;PE-1N;89;CHOQUE;0;1
3248;20211222;20200109;22:15;AREQUIPA;PE-34A;120;CHOQUE;0;4
3249;20211222;20200109;07:20;JUNIN;PE-22;135;CHOQUE;0;0
3250;20211222;20200109;23:00;ANCASH;PE-1N;432;ESPECIAL;0;1
3251;20211222;20200109;06:30;SAN MARTIN;PE-5N;634;ESPECIAL;0;1
3252;20211222;20200109;09:40;LA LIBERTAD;PE-1N;655;DESPISTE;0;5
3253;20211222;20200109;10:30;AREQUIPA;PE-1S;823;ATROPELLO;1;0
3254;20211222;20200109;20:10;CUSCO;PE-3S;1067;DESPISTE;0;2
3255;20211222;20200110;23:50;TACNA;PE-1SD;28;CHOQUE;0;0
3256;20211222;20200110;23:15;LIMA;PE-1S;70;DESPISTE;0;5
3257;20211222;20200110;12:00;ICA;PE-30A;71;DESPISTE;2;0
3258;20211222;20200110;20:30;CAJAMARCA;PE-06B;79;CHOQUE;0;2
3259;20211222;20200110;23:30;LIMA;PE-1S;91;ATROPELLO;1;0
3260;20211222;20200110;19:50;JUNIN;PE-3N;94;CHOQUE;0;0
3261;20211222;20200110;16:40;LIMA;PE-1S;101;CHOQUE;0;0
3262;20211222;20200110;17:25;LIMA;PE-1S;129;DESPISTE;0;1
3263;20211222;20200110;17:00;LAMBAYEQUE;PE-06A;167;DESPISTE;0;2
3264;20211222;20200110;05:00;AREQUIPA;PE-34A;179;DESPISTE;1;4
3265;20211222;20200110;06:45;ICA;PE-1S;195;CHOQUE;0;1
3266;20211222;20200110;02:30;AMAZONAS;PE-5N;264;DESPISTE;0;6
3267;20211222;20200110;17:40;LA LIBERTAD;PE-1N;506;ESPECIAL;0;0
3268;20211222;20200110;06:30;LA LIBERTAD;PE-1N;620;CHOQUE;0;4
3269;20211222;20200111;17:40;ANCASH;AN-110;3;CHOQUE;0;0
3270;20211222;20200111;17:30;AREQUIPA;PE-34E;20;CHOQUE;0;10
3271;20211222;20200111;11:00;LIMA;PE-1N;22;ATROPELLO;0;2
3272;20211222;20200111;10:45;LIMA;PE-1N;75;ESPECIAL;0;2
3273;20211222;20200111;03:20;LIMA;PE-22;87;CHOQUE;0;0
3274;20211222;20200111;07:40;CAJAMARCA;PE-3N;94;CHOQUE;0;2
3275;20211222;20200111;07:46;LIMA;PE-22;100;CHOQUE;0;5
3276;20211222;20200111;03:45;CUSCO;PE-28B;101;DESPISTE;0;0
3277;20211222;20200111;23:40;JUNIN;PE-3S;124;CHOQUE;0;0
3278;20211222;20200111;14:20;PUNO;PE-34H;131;CHOQUE;0;0
3279;20211222;20200111;22:10;JUNIN;PE-22;160;DESPISTE;0;0
3280;20211222;20200111;06:45;ICA;PE-1S;187;CHOQUE;0;1
3281;20211222;20200111;20:30;LA LIBERTAD;PE-1N;518;CHOQUE;0;0
3282;20211222;20200111;17:05;AREQUIPA;PE-1S;587;DESPISTE;0;0
3283;20211222;20200111;20:30;LAMBAYEQUE;PE-1N;768;CHOQUE;0;1
3284;20211222;20200111;00:30;PIURA;PE-1N;971;CHOQUE;0;1
3285;20211222;20200111;05:00;AREQUIPA;PE-1S;987;CHOQUE;0;0
3286;20211222;20200111;01:30;CUSCO;PE-3S;993;CHOQUE;1;0
3287;20211222;20200111;04:30;CUSCO;PE-3S;1106;CHOQUE;0;2
3288;20211222;20200111;11:40;MOQUEGUA;PE-1S;1261;CHOQUE;0;1
3289;20211222;20200112;19:45;PUNO;PE-34H;6;CHOQUE;1;0
3290;20211222;20200112;04:10;LAMBAYEQUE;PE-08;9;CHOQUE;1;1
3291;20211222;20200112;15:30;ANCASH;AN-111;20;DESPISTE;0;1
3292;20211222;20200112;00:30;LIMA;PE-1N;43;CHOQUE;0;1
3293;20211222;20200112;01:10;LIMA;PE-22;60;CHOQUE;0;2
3294;20211222;20200112;16:30;LIMA;PE-1N;63;DESPISTE;0;5
3295;20211222;20200112;06:40;LIMA;PE-1S;66;DESPISTE;0;0
3296;20211222;20200112;23:20;UCAYALI;PE-18C;96;CHOQUE;2;0
3297;20211222;20200112;07:30;LIMA;PE-22;98;DESPISTE;0;0
3298;20211222;20200112;16:50;AREQUIPA;PE-1SD;119;DESPISTE;0;2
3299;20211222;20200112;14:30;JUNIN;PE-3S;137;CHOQUE;0;3
3300;20211222;20200112;01:55;LIMA;PE-1N;159;CHOQUE;1;27
3301;20211222;20200112;08:55;ICA;PE-1S;199;DESPISTE;0;2
3302;20211222;20200112;21:30;ICA;PE-1S;225;CHOQUE;0;0
3303;20211222;20200112;17:20;AMAZONAS;PE-08B;277;DESPISTE;0;0
3304;20211222;20200112;14:50;ANCASH;PE-1N;320;ESPECIAL;0;0
3305;20211222;20200112;03:45;MADRE DE DIOS;PE-30C;329;DESPISTE;0;1
3306;20211222;20200112;04:20;ICA;PE-1S;357;CHOQUE;5;6
3307;20211222;20200112;06:20;SAN MARTIN;PE-5N;390;DESPISTE;0;0
3308;20211222;20200112;17:30;MADRE DE DIOS;PE-30C;460;DESPISTE;1;3
3309;20211222;20200112;13:10;LA LIBERTAD;PE-1N;521;CHOQUE;0;3
3310;20211222;20200112;15:00;AREQUIPA;PE-1S;576;CHOQUE;0;1
3311;20211222;20200112;18:35;LA LIBERTAD;PE-1N;656;DESPISTE;0;6
3312;20211222;20200112;18:10;AREQUIPA;PE-1S;688;DESPISTE;0;0
3313;20211222;20200112;09:00;PUNO;PE-3S;1300;CHOQUE;0;1
3314;20211222;20200112;04:25;CAJAMARCA;PE-3N;1814;CHOQUE;0;2
3315;20211222;20200113;15:20;AMAZONAS;PE-5N;12;CHOQUE;0;0
3316;20211222;20200113;19:00;JUNIN;PE-5S;12;DESPISTE;0;0
3317;20211222;20200113;17:40;JUNIN;PE-3S;46;CHOQUE;0;0
3318;20211222;20200113;13:20;JUNIN;PE-3S;46;CHOQUE;0;1
3319;20211222;20200113;20:20;HUANUCO;PE-18A;50;DESPISTE;0;0
3320;20211222;20200113;15:35;PUNO;PE-34H;55;DESPISTE;0;0
3321;20211222;20200113;22:00;AREQUIPA;PE-34A;76;DESPISTE;0;0
3322;20211222;20200113;18:50;LAMBAYEQUE;PE-06A;92;CHOQUE;1;0
3323;20211222;20200113;16:20;AMAZONAS;PE-5N;135;DESPISTE;0;3
3324;20211222;20200113;15:50;LA LIBERTAD;PE-1N;561;ATROPELLO;0;1
3325;20211222;20200113;13:10;TACNA;PE-1S;1235;DESPISTE;0;1
3326;20211222;20200114;11:40;LIMA;PE-1S;24;CHOQUE;1;0
3327;20211222;20200114;16:30;LIMA;PE-1SJ;32;CHOQUE;0;2
3328;20211222;20200114;13:35;LIMA;PE-1N;75;CHOQUE;0;1
3329;20211222;20200114;13:55;PUNO;PE-34H;86;CHOQUE;0;2
3330;20211222;20200114;18:00;HUANCAVELICA;PE-28A;114;DESPISTE;0;1
3331;20211222;20200114;16:30;LIMA;PE-1S;125;DESPISTE;0;0
3332;20211222;20200114;13:30;JUNIN;PE-22;145;DESPISTE;0;0
3333;20211222;20200114;02:40;LIMA;PE-1N;201;DESPISTE;0;0
3334;20211222;20200114;15:00;ANCASH;PE-1N;331;DESPISTE;1;5
3335;20211222;20200114;12:30;APURIMAC;PE-3S;828;DESPISTE;0;3
3336;20211222;20200114;02:30;CUSCO;PE-3S;970;DESPISTE;0;3
3337;20211222;20200114;19:10;CUSCO;PE-3S;1009;CHOQUE;0;2
3338;20211222;20200115;18:00;LIMA;PE-20A;6;CHOQUE;0;0
3339;20211222;20200115;21:30;AMAZONAS;PE-5N;7;DESPISTE;0;1
3340;20211222;20200115;21:35;PIURA;PE-02A;8;DESPISTE;1;0
3341;20211222;20200115;07:50;LIMA;PE-1S;32;DESPISTE;0;1
3342;20211222;20200115;03:00;JUNIN;PE-3S;37;CHOQUE;0;8
3343;20211222;20200115;17:40;JUNIN;PE-3S;62;DESPISTE;0;1
3344;20211222;20200115;17:40;JUNIN;PE-3S;62;DESPISTE;0;1
3345;20211222;20200115;20:15;LIMA;PE-1N;81;ATROPELLO;1;1
3346;20211222;20200115;03:30;JUNIN;PE-22;152;DESPISTE;0;0
3347;20211222;20200115;16:00;PIURA;PE-1NJ;154;DESPISTE;0;6
3348;20211222;20200115;07:30;CAJAMARCA;PE-06B;155;DESPISTE;1;1
3349;20211222;20200115;09:30;HUANUCO;PE-14A;203;DESPISTE;0;0
3350;20211222;20200115;11:55;ICA;PE-1S;208;DESPISTE;0;2
3351;20211222;20200115;06:50;LIMA;PE-1N;217;DESPISTE;0;2
3352;20211222;20200115;18:00;ICA;PE-1S;268;DESPISTE;0;3
3353;20211222;20200115;08:30;AMAZONAS;PE-5N;273;DESPISTE;0;0
3354;20211222;20200115;15:47;ICA;PE-1S;283;ATROPELLO;0;1
3355;20211222;20200115;17:00;AYACUCHO;PE-28A;313;DESPISTE;0;0
3356;20211222;20200115;07:45;ANCASH;PE-1N;342;CHOQUE;0;0
3357;20211222;20200115;22:10;ANCASH;PE-1N;343;DESPISTE;0;2
3358;20211222;20200115;14:20;CUSCO;PE-3S;985;ATROPELLO;1;0
3359;20211222;20200115;12:50;Puno;PE-3S;1280;DESPISTE;0;1
3360;20211222;20200116;18:20;LORETO;LO-103;11;CHOQUE;0;2
3361;20211222;20200116;16:30;Cusco;PE-28B;14;ATROPELLO;0;1
3362;20211222;20200116;21:45;LIMA;PE-1NA;20;CHOQUE;0;0
3363;20211222;20200116;03:44;CAJAMARCA;PE-06B;32;DESPISTE;0;7
3364;20211222;20200116;17:15;Arequipa;PE-34F;38;DESPISTE;0;0
3365;20211222;20200116;05:30;LIMA;PE-22;40;CHOQUE;0;0
3366;20211222;20200116;04:00;LIMA;PE-20A;45;DESPISTE;1;3
3367;20211222;20200116;19:00;HUANUCO;PE-18A;49;DESPISTE;0;0
3368;20211222;20200116;15:00;AREQUIPA;PE-34A;53;CHOQUE;0;3
3369;20211222;20200116;14:00;LIMA;PE-1N;64;DESPISTE;0;1
3370;20211222;20200116;15:55;LIMA;PE-1S;77;CHOQUE;0;0
3371;20211222;20200116;23:50;AMAZONAS;PE-5N;81;CHOQUE;0;0
3372;20211222;20200116;00:38;LIMA;PE-22;92;DESPISTE;0;0
3373;20211222;20200116;21:00;LIMA;PE-22;112;DESPISTE;0;0
3374;20211222;20200116;21:50;Arequipa;PE-34A;124;CHOQUE;0;0
3375;20211222;20200116;17:45;CAJAMARCA;PE-08B;130;DESPISTE;0;2
3376;20211222;20200116;09:00;HUANCAVELICA;PE-28A;137;DESPISTE;0;2
3377;20211222;20200116;18:30;JUNIN;PE-22;139;DESPISTE;0;0
3378;20211222;20200116;19:30;ICA;PE-1S;299;ATROPELLO;0;2
3379;20211222;20200116;08:00;ANCASH;PE-1N;383;DESPISTE;0;0
3380;20211222;20200116;13:00;AYACUCHO;PE-3S;464;DESPISTE;0;4
3381;20211222;20200116;00:05;AREQUIPA;PE-1S;935;CHOQUE;2;0
3382;20211222;20200117;09:58;CUSCO;PE-34G;4;CHOQUE;0;2
3383;20211222;20200117;12:50;JUNIN;PE-3S;6;DESPISTE;0;0
3384;20211222;20200117;05:50;ANCASH;PE-16;49;DESPISTE;1;0
3385;20211222;20200117;15:40;AREQUIPA;PE-34A;78;DESPISTE;1;9
3386;20211222;20200117;N.I.;LIMA;PE-1N;80;DESPISTE;0;0
3387;20211222;20200117;15:30;TACNA;PE-36A;124;DESPISTE;1;3
3388;20211222;20200117;12:30;CAJAMARCA;PE-08B;126;DESPISTE;1;1
3389;20211222;20200117;05:00;AMAZONAS;PE-5N;285;DESPISTE;0;1
3390;20211222;20200117;19:50;APURIMAC;PE-3S;759;DESPISTE;2;2
3391;20211222;20200118;09:00;JUNIN;PE-3SA;19;DESPISTE;0;0
3392;20211222;20200118;18:00;HUANUCO;PE-18A;20;DESPISTE;0;0
3393;20211222;20200118;09:30;LAMBAYEQUE;PE-1NJ;35;CHOQUE;0;1
3394;20211222;20200118;08:45;LIMA;PE-22;57;DESPISTE;0;0
3395;20211222;20200118;17:50;JUNIN;PE-22;62;DESPISTE;0;4
3396;20211222;20200118;09:30;AREQUIPA;PE-34E;63;DESPISTE;0;0
3397;20211222;20200118;20:00;CAJAMARCA;PE-06B;78;DESPISTE;0;0
3398;20211222;20200118;15:30;LIMA;PE-1N;82;CHOQUE;0;1
3399;20211222;20200118;11:00;LA LIBERTAD;PE-1N;89;CHOQUE;0;1
3400;20211222;20200118;02:00;LIMA;PE-22;103;DESPISTE;0;0
3401;20211222;20200118;19:00;LIMA;PE-1S;173;ESPECIAL;0;0
3402;20211222;20200118;10:30;AMAZONAS;PE-5N;233;DESPISTE;0;0
3403;20211222;20200118;12:30;PUNO;PE-34A;272;DESPISTE;0;0
3404;20211222;20200118;12:30;PUNO;PE-34A;272;DESPISTE;0;0
3405;20211222;20200118;19:40;CUSCO;PE-3S;1101;CHOQUE;0;14
3406;20211222;20200119;10:20;LA LIBERTAD;N.I.;0;CHOQUE;0;14
3407;20211222;20200119;13:55;PUNO;PE-34H;36;CHOQUE;0;3
3408;20211222;20200119;21:30;CUSCO;CU-117;43;CHOQUE;0;1
3409;20211222;20200119;17:45;PIURA;PE-1N;64;DESPISTE;0;1
3410;20211222;20200119;16:45;HUANCAVELICA;PE-28A;93;DESPISTE;0;1
3411;20211222;20200119;10:00;HUANUCO;PE-18A;110;CHOQUE;0;0
3412;20211222;20200119;17:00;AREQUIPA;PE-34A;117;CHOQUE;0;4
3413;20211222;20200119;07:00;ICA;PE-1S;202;DESPISTE;0;1
3414;20211222;20200119;10:50;LIMA;PE-1N;215;DESPISTE;0;0
3415;20211222;20200119;23:10;SAN MARTIN;PE-5N;572;CHOQUE;0;1
3416;20211222;20200119;04:00;LA LIBERTAD;PE-1N;713;CHOQUE;0;1
3417;20211222;20200120;10:45;JUNIN;PE-3N;1;DESPISTE;0;3
3418;20211222;20200120;21:30;ANCASH;PE-14;2;CHOQUE;0;0
3419;20211222;20200120;10:00;HUANCAVELICA;PE-3SD;8;DESPISTE;1;2
3420;20211222;20200120;22:45;LAMBAYEQUE;PE-1N;10;ATROPELLO;0;1
3421;20211222;20200120;14:00;LA LIBERTAD;PE-1S;14;CHOQUE;1;0
3422;20211222;20200120;06:00;LIMA;PE-1N;106;CHOQUE;0;0
3423;20211222;20200120;13:10;AREQUIPA;PE-34A;109;DESPISTE;0;0
3424;20211222;20200120;02:30;LIMA;PE-1N;137;DESPISTE;0;0
3425;20211222;20200120;13:20;AREQUIPA;PE-34A;146;DESPISTE;1;5
3426;20211222;20200120;03:10;LIMA;PE-1N;159;DESPISTE;0;7
3427;20211222;20200120;15:30;JUNIN;PE-3S;162;DESPISTE;0;0
3428;20211222;20200120;21:00;PIURA;PE-1N;234;ATROPELLO;0;1
3429;20211222;20200120;00:36;ICA;PE-1S;324;ATROPELLO;1;0
3430;20211222;20200120;13:45;SAN MARTIN;PE-5N;397;DESPISTE;0;0
3431;20211222;20200120;21:20;ICA;PE-1S;461;ATROPELLO;1;0
3432;20211222;20200120;21:40;AREQUIPA;PE-1S;668;DESPISTE;0;0
3433;20211222;20200121;07:40;JUNIN;N.I.;30;DESPISTE;0;1
3434;20211222;20200121;06:36;TACNA;PE-36;34;DESPISTE;0;0
3435;20211222;20200121;10:25;TACNA;N.I.;44;DESPISTE;0;2
3436;20211222;20200121;23:50;LIMA;PE-1N;48;CHOQUE;0;0
3437;20211222;20200121;06:45;LIMA;PE-22;57;CHOQUE;0;2
3438;20211222;20200121;20:30;HUANCAVELICA;PE-28A;66;DESPISTE;0;0
3439;20211222;20200121;04:30;ANCASH;PE-16;82;DESPISTE;0;1
3440;20211222;20200121;08:30;AYACUCHO;PE-30A;100;CHOQUE;0;0
3441;20211222;20200121;21:00;TACNA;N.I.;108;CHOQUE;0;0
3442;20211222;20200121;19:30;JUNIN;PE-3S;111;ATROPELLO;0;1
3443;20211222;20200121;06:10;AMAZONAS;PE-5N;230;DESPISTE;0;0
3444;20211222;20200121;09:15;ANCASH;PE-1N;252;CHOQUE;0;0
3445;20211222;20200121;02:40;ICA;PE-1S;271;ATROPELLO;0;1
3446;20211222;20200121;02:30;ICA;PE-1S;271;ATROPELLO;0;1
3447;20211222;20200121;11:10;MADRE DE DIOS;PE-30C;274;DESPISTE;0;0
3448;20211222;20200121;11:40;ANCASH;PE-1N;275;DESPISTE;0;3
3449;20211222;20200121;01:25;ANCASH;PE-1N;323;DESPISTE;0;4
3450;20211222;20200121;07:00;ANCASH;N.I.;622;DESPISTE;0;1
3451;20211222;20200121;00:00;LAMBAYEQUE;PE-1N;920;CHOQUE;0;9
3452;20211222;20200122;02:48;JUNIN;N.I.;10;DESPISTE;0;1
3453;20211222;20200122;10:50;JUNIN;PE-3S;22;CHOQUE;2;8
3454;20211222;20200122;03:30;JUNIN;PE-22;27;DESPISTE;0;1
3455;20211222;20200122;19:00;AYACUCHO;N.I.;45;DESPISTE;0;5
3456;20211222;20200122;07:00;LIMA;PE-1N;70;DESPISTE;0;0
3457;20211222;20200122;04:30;LIMA;PE-22;80;ESPECIAL;0;2
3458;20211222;20200122;07:20;CAJAMARCA;PE-08;85;DESPISTE;0;0
3459;20211222;20200122;11:20;LIMA;PE-22;111;CHOQUE;0;0
3460;20211222;20200122;02:00;AREQUIPA;PE-34A;136;DESPISTE;0;2
3461;20211222;20200122;00:30;ICA;PE-1S;200;CHOQUE;0;5
3462;20211222;20200122;10:45;ICA;PE-1S;222;DESPISTE;0;0
3463;20211222;20200122;18:22;ANCASH;PE-1N;419;CHOQUE;1;2
3464;20211222;20200122;06:20;HUANUCO;N.I.;459;DESPISTE;0;0
3465;20211222;20200122;18:15;LA LIBERTAD;PE-1N;512;ESPECIAL;0;0
